filepath,filename,canonical_class,original_class,width,height,channels,file_extension,file_size_bytes,sha256
data/dataset/Non_Demented/non_1092.jpg,non_1092.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4623,86274a5900413c090416a6c8e386b4e80f114f63af5a655ac74ce34eb1f94955
data/dataset/Non_Demented/non_1093.jpg,non_1093.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4471,eb9ccd0eb54bd435ac23a8e111a1fe46b7f8a0d7672a9af48fc01b20fb8befff
data/dataset/Non_Demented/non_1094.jpg,non_1094.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4418,94ce443ebebb6a5c6fd4be7cfc13c64262989ea9fe3868f46ccf3f810a8b7dc0
data/dataset/Non_Demented/non_1095.jpg,non_1095.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4475,6d79949d3d3c767647e267818af4b50a3c39a01f56903adf79de6953217c93e2
data/dataset/Non_Demented/non_1096.jpg,non_1096.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4410,d47c8b27757963e29032c4ca8b54a18e74092a779084899b8fedfdff445bfaed
data/dataset/Non_Demented/non_1097.jpg,non_1097.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4542,2bda3fab69e5909299ef7bc6ea3325f36ec50885864e0570ae1fa0cc199c7503
data/dataset/Non_Demented/non_1098.jpg,non_1098.jpg,Non-Demented,NonDemented,128,128,1,.jpg,3954,f383ecef6701fea1ab5c7733203ec9c123d85439d834717c9ce3a4720641bf66
data/dataset/Non_Demented/non_1099.jpg,non_1099.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4390,0e80f1a10aec00562745dce9a83ce39593e20c7b5376ab1736f043986d8da408
data/dataset/Non_Demented/non_11.jpg,non_11.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4262,db451b4aa734a591cebcf0f107d5f28a220b722e91000d56bc58645be4fea6ac
data/dataset/Non_Demented/non_110.jpg,non_110.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4019,677833e69286b5f53f294d3c60e63fa5c9a692105f3f869917b0f0426000ddfa
data/dataset/Non_Demented/non_1100.jpg,non_1100.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4439,fd3189d90a8dafea0921eafef34d17b165eccb773c1984d2422b4eaf1591ea5f
data/dataset/Non_Demented/non_1101.jpg,non_1101.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4523,007a36a064a9053fb54b0270c049ac3c2de3ca49567ff17539162a73fcaf088c
data/dataset/Non_Demented/non_1102.jpg,non_1102.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4621,6ba0df7173cd98f68fe59b4ac8e806eb58d95f02312b9016461f1ae79bebffe7
data/dataset/Non_Demented/non_1103.jpg,non_1103.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4413,f25bcb537aa5c37e9559ea79207fa40f06cdd39fd127558b6aa936a50e64ba52
data/dataset/Non_Demented/non_1104.jpg,non_1104.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4448,0bdc13ea28b6509da91ca212b4269e4c50bf06b48262ba06b4390627089ba64f
data/dataset/Non_Demented/non_1105.jpg,non_1105.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4674,856062acc0e754f5367f1f881ddc8932288da35ecc17c01cb88c740d3016c1fe
data/dataset/Non_Demented/non_1106.jpg,non_1106.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4556,1435064c115aefd8d4a4ad467aeb9f64c83dd40263852cd185264fdf2530fe01
data/dataset/Non_Demented/non_1107.jpg,non_1107.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4506,6b378e3cb41b99e7e2ac8ea2ca293f450c63be4eb93a068b7489ee5431d70ad6
data/dataset/Non_Demented/non_1108.jpg,non_1108.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4385,16d2271103814382ad76fbe6b0bc3ca70ed2a9f145cb63dfefe226a7127db22b
data/dataset/Non_Demented/non_1109.jpg,non_1109.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4398,8b7bd5d178f4418394d637465db4a53bd573512acbb043a768ff7e870a82700e
data/dataset/Non_Demented/non_111.jpg,non_111.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4196,8a220cc0ac8f562d8aee987b5d904a63779b703b168b060de49d1ccfb23cd967
data/dataset/Non_Demented/non_1110.jpg,non_1110.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4557,c7d0f440c66970b7ef543192703f587b016d38ba4feadbdcb13571da028b5d13
data/dataset/Non_Demented/non_1111.jpg,non_1111.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4663,7fcfaecd77984699789461de0df73f7fc3470b704390e89902ca36062efc11bf
data/dataset/Non_Demented/non_1112.jpg,non_1112.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4575,34011f1cd31db0420511bbef256a195fb286da771300b714c62bd976b5e3c8dd
data/dataset/Non_Demented/non_1113.jpg,non_1113.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4602,4d209f8ab0c7ed81e9bfc53b5d256de0474ca169523f196eccfebbc6c330b9f3
data/dataset/Non_Demented/non_1114.jpg,non_1114.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4486,db5b53b6c11f875a4ea0ec5c4aed90c746670585489893a958af52a1cb9d8dba
data/dataset/Non_Demented/non_1115.jpg,non_1115.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4683,6cef19c4b9bd5509cf73da2732acaa8cc490b92ff6ee4f50a9de000265f1cdd5
data/dataset/Non_Demented/non_1116.jpg,non_1116.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4434,9fd19a50a7f7d6f1598c2c8f6f0266a13b79587c73f2de6cbbe411b18d72013e
data/dataset/Non_Demented/non_1117.jpg,non_1117.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4425,4b01b84a6ae1bdec65ea7ed6d35bbd51e37fb6d84c55fdcb860af1a37236d93b
data/dataset/Non_Demented/non_1118.jpg,non_1118.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4480,9e171a28f9aad41e387880d246c31a56fff790cc74a07dca9189f012b64fbb33
data/dataset/Non_Demented/non_1119.jpg,non_1119.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4587,f09f1dbf34e11de903ecf1e9b6db5c8c3cf8f6bb3a8fdfb6ae8c3d78d3b0155e
data/dataset/Non_Demented/non_112.jpg,non_112.jpg,Non-Demented,NonDemented,128,128,1,.jpg,3947,91d3c5bbd8a6d2a227425824a166b273d2e9b5d90348445d0ff5c003b97a4bca
data/dataset/Non_Demented/non_1120.jpg,non_1120.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4556,f997f335bd17b8999edfc762e301a149be994a8444248dec489b43dd4c64d866
data/dataset/Non_Demented/non_1121.jpg,non_1121.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4518,936b5d1fe92e07e3135d39999c6dfcca2c5c88fc4130226a7110415b52ef1d74
data/dataset/Non_Demented/non_1122.jpg,non_1122.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4451,51e265b5b4925cadb5adea8983a89a2ede51cb1f5f71952db39364ad6ae3f36d
data/dataset/Non_Demented/non_1123.jpg,non_1123.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4453,624f47f1fc933794a59e674633532844577ebc91da24d2b1dd5eae576e6a26a5
data/dataset/Non_Demented/non_1124.jpg,non_1124.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4357,d7093bb37a830c1f3351b1d5cf2ce5483351e9503282a861f216ac2e6dae17af
data/dataset/Non_Demented/non_1125.jpg,non_1125.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4023,7d18c9559e5c33f3f950c0f5844e6942dbaad02d54572d4385b16bda9674b58e
data/dataset/Non_Demented/non_1126.jpg,non_1126.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4370,fc0890d795994d681aca648418df50e8f9b6d1c7bdee04b5d018de65e713add3
data/dataset/Non_Demented/non_1127.jpg,non_1127.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4662,2eac5505142d7b7c331ba8628539129d78d18478c37e380cf1494fd41a113aa0
data/dataset/Non_Demented/non_1128.jpg,non_1128.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4684,75a6e762827dce00b29118ebad0572420612fd45c1df5281a4d7a54f2a5d2972
data/dataset/Non_Demented/non_1129.jpg,non_1129.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4520,c94df46338b82a01d9ba2209380dff8ae75fe8cb3526bef68a3194e01306ef2f
data/dataset/Non_Demented/non_113.jpg,non_113.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4221,39f8c57d42db2e1d030a604e02e1e3be514e83557878e2b79026030c16c2bedd
data/dataset/Non_Demented/non_1130.jpg,non_1130.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4406,545f4b4efdb06fe7ef55f4bc35a6395835148e4b998fa791a13554ddcb5183d1
data/dataset/Non_Demented/non_1131.jpg,non_1131.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4417,39108bcd9e6c403f60cb9e903d7926e2c73e3f8007adb4b65a73a3c0f7430c08
data/dataset/Non_Demented/non_1132.jpg,non_1132.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4590,09b96f1270b1d9c5a95b0a1ba0524d23e0e4e76aec1b7e5d8d0cebb764bbfbdd
data/dataset/Non_Demented/non_1133.jpg,non_1133.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4150,7e3254f3560e2490780f8cdf9adb67609b2d0220e3022630789becea9fb33fc7
data/dataset/Non_Demented/non_1134.jpg,non_1134.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4635,d6cbc46a069120475eec046e7478a8d564c43e4bcec9ae8113f01fb7c90bf06f
data/dataset/Non_Demented/non_1135.jpg,non_1135.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4301,b276eae6d01865162ca85a2a77c55ae1c61b15b870c5568a5d6fefc570ebd5c2
data/dataset/Non_Demented/non_1136.jpg,non_1136.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4433,f9d05f8ff64800f98189f3bf59cd73f58b983d7da9825468c921c1195b6e151f
data/dataset/Non_Demented/non_1137.jpg,non_1137.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4222,1d4328378f8683691fb0476a09b7f53375a870316fda1836991de6e944241cd5
data/dataset/Non_Demented/non_1138.jpg,non_1138.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4434,48135cf34a678b64b08c2e0d05fcdc4b65ac75241f347932c22f6c838080c773
data/dataset/Non_Demented/non_1139.jpg,non_1139.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4519,47587f1549de7b96f641db866cf113ac3e4cd795b6b9471f1cdb9b45643d72f7
data/dataset/Non_Demented/non_114.jpg,non_114.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4100,839e573cdc747f0ca103fc36f7ad0f57987e63d5d067b689cbeb5cdbcf45f715
data/dataset/Non_Demented/non_1140.jpg,non_1140.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4539,423678fbb3af7e106d073c9f87e9c13353a149786c9eb09b1ccf1198231f4960
data/dataset/Non_Demented/non_1141.jpg,non_1141.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4557,9a37fb3d3dd85a87865ef48c8f3d1e9480cd19b12e7f8ae21edb0d7859b75988
data/dataset/Non_Demented/non_1142.jpg,non_1142.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4390,98dd56a4e438ea0c873b58bb4415c829aa070dfff63e80d9667c9b4901c84566
data/dataset/Non_Demented/non_1143.jpg,non_1143.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4458,f9895fd42e9dc7d5a0dddc042e10ffc2c1ad4dbe824db3f2111c5e0e496d710c
data/dataset/Non_Demented/non_1144.jpg,non_1144.jpg,Non-Demented,NonDemented,128,128,1,.jpg,3920,ae4c7ea292ad78ff1c951447555dcd1132491bd9999c20b8baa1fcd50f8ea2bd
data/dataset/Non_Demented/non_1145.jpg,non_1145.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4402,64088f7ce9c365174f888b9294a1021cd44799fdf78ae2711dfa5db36574cd78
data/dataset/Non_Demented/non_1146.jpg,non_1146.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4327,3817b24cb250d49d45f251362ee0542835f04f042f5c0369d6e289d0b58be5ca
data/dataset/Non_Demented/non_1147.jpg,non_1147.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4536,e8db114cad29395d84d37836b19c0a06960a08cecba998cd1f004e00450f107e
data/dataset/Non_Demented/non_1148.jpg,non_1148.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4609,58723fe407c58bddc5f1c72ba0139bf42438b60efbd7eca876d646d91fee1ef0
data/dataset/Non_Demented/non_1149.jpg,non_1149.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4512,baa989a079d00dd7c436001f43ab1128df6cc4c9e68d7ecb7a97684562a82a96
data/dataset/Non_Demented/non_115.jpg,non_115.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4163,ea0cf939b884099fb1fb0e1bb255c567043a9bb39478661ea9ecd832aa0c51da
data/dataset/Non_Demented/non_1150.jpg,non_1150.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4487,4de3bc13892445d6b553cf6df569c501be9341f0cf25d34757bc91e1a956f64c
data/dataset/Non_Demented/non_1151.jpg,non_1151.jpg,Non-Demented,NonDemented,128,128,1,.jpg,3997,07ed958bb3504a14749a97e93e9c0c02efc8687a5dadab2a355807c5be896735
data/dataset/Non_Demented/non_1152.jpg,non_1152.jpg,Non-Demented,NonDemented,128,128,1,.jpg,3982,f995ebcc80388273e1cac046e7955c48bd624ead31b40975a891a01214957ab9
data/dataset/Non_Demented/non_1153.jpg,non_1153.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4404,062169b1e7e10a1e213f249fbea2483b629881b67c7b39e32139b3c4336a8b46
data/dataset/Non_Demented/non_1154.jpg,non_1154.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4514,4ada3bf66bed5301f65ab85b43f14ed9573e7e48adc11af88f70a3dbfd2594d7
data/dataset/Non_Demented/non_1155.jpg,non_1155.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4274,672dde513b446a9859cc301d612d293c1cde6bf19925d958f40a3aed1b957016
data/dataset/Non_Demented/non_1156.jpg,non_1156.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4551,a8cdaa50beb2f831cb4ebf7f7cf371e2f382c591773004b1f739c793ba2ffd76
data/dataset/Non_Demented/non_1157.jpg,non_1157.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4776,bb2160d5de1121feb1ddb1dc505ef9dab4304ac1d3f365583c7f9507e316298b
data/dataset/Non_Demented/non_1158.jpg,non_1158.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4534,ee1aa86f4d99e477c26a83b6d3832562044367f1186d40b4fabc61e160fe2c77
data/dataset/Non_Demented/non_1159.jpg,non_1159.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4525,1a241dc41dc22040daf58734c463407841089b569cc6b4265d1b3de5ca4c16fe
data/dataset/Non_Demented/non_116.jpg,non_116.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4372,b6f09d1aca9778b20aac57f71e66ef90a23364884432225e5513cbf859986771
data/dataset/Non_Demented/non_1160.jpg,non_1160.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4617,6ba5f9f2c8f6f8622973cfc6fd1582b2ba4b88ea785b26881a4fc9f425583d3e
data/dataset/Non_Demented/non_1161.jpg,non_1161.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4530,4a209adc0eacc9cd78bcce029ba623d0c70375a4c50df46fda5165e55428be0d
data/dataset/Non_Demented/non_1162.jpg,non_1162.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4594,8834ff63085b39e2d379269942491d27df545d0244bfa79952ad51dc5e2d5197
data/dataset/Non_Demented/non_1163.jpg,non_1163.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4546,d6b36347c3a8a9d400b6551d4acbd0be93033e3fe3d5fac2f8fea16e251aea38
data/dataset/Non_Demented/non_1164.jpg,non_1164.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4548,3e4f686213e5e0db30ca3bef34dae786b2c6bda9d5824b2be3dec6863bf4fdcb
data/dataset/Non_Demented/non_1165.jpg,non_1165.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4643,772f52f108bdd86a42355ca62dcd5f9a34a133ac21d58d996e19f0c6f1f38ab0
data/dataset/Non_Demented/non_1166.jpg,non_1166.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4533,163d31be5083f1a6703628a4cd379bf4819162aea87e42e944e00f311ee708f7
data/dataset/Non_Demented/non_1167.jpg,non_1167.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4673,1b22dcbac467b923d8ad989bd18b696b3be247cb7277806545249a86243af73e
data/dataset/Non_Demented/non_1168.jpg,non_1168.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4288,7ccd053314ef74f855ae9da11b957b9f6eb622923c05278f34632a3545074a55
data/dataset/Non_Demented/non_1169.jpg,non_1169.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4630,c0f70b3e1e81e33f8f8ec6c3dcf5b7e7a2a70924b30810e11f1551ec2ecd1d7a
data/dataset/Non_Demented/non_117.jpg,non_117.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4028,bdc1ce9f654400ea3d69884f59ada3a8d914b4a517e37d786c2525ee3fcf5701
data/dataset/Non_Demented/non_1170.jpg,non_1170.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4739,deb92737668854a1feb74ad2cb202cd35c3f56f8b7deeb1ac9f808509b8ab906
data/dataset/Non_Demented/non_1171.jpg,non_1171.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4540,a7af1f8106c428e80253ee1336cbe7314d9b303afd3f935a6b0f29b884356763
data/dataset/Non_Demented/non_1172.jpg,non_1172.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4476,d793e8419568fdcaeec171ad88ef6f1d1f47b52616558b76d3ed73f78ea4445d
data/dataset/Non_Demented/non_1173.jpg,non_1173.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4451,8760b82e61e6e318268bbf0e1a32054e165bc6eea2dad722d2f29dd2bde71f54
data/dataset/Non_Demented/non_1174.jpg,non_1174.jpg,Non-Demented,NonDemented,128,128,1,.jpg,3958,b72a0be0e05ce902d51a820b89fe015c2a202bd4be730c698948ea5302b11803
data/dataset/Non_Demented/non_1175.jpg,non_1175.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4582,4d8146871501a423a1bc3ce405ed731cfe1c5d60651da30def89ae63bdea0dd0
data/dataset/Non_Demented/non_1176.jpg,non_1176.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4681,a6fb53f0536ee77f43b50e36aee4d753f06cc261ef8840ac0889ba997793d3d9
data/dataset/Non_Demented/non_1177.jpg,non_1177.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4598,31bec1e6686b0db05fb6bfc61bb3984cd80fdc9dde682fd7276219eddce81e03
data/dataset/Non_Demented/non_1178.jpg,non_1178.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4525,e1fc565742ab39f12f371cbc4b3eaf947feb60704ea0d5a9044c5f311079007d
data/dataset/Non_Demented/non_1179.jpg,non_1179.jpg,Non-Demented,NonDemented,128,128,1,.jpg,3447,2c6c8d51eb8e0bfe0af62766079753b39bbf6c212d56d3c2488fe85181d53aa2
data/dataset/Non_Demented/non_118.jpg,non_118.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4036,8f5faa669bbe4ab3c6469505fd124f834fd66db73516ffc21813b0eccaaa171b
data/dataset/Non_Demented/non_1180.jpg,non_1180.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4427,8e8d35dab2b6b31f3c7d6f0d6cc3f0529137aae6a829ce4490b9038b012ba558
data/dataset/Non_Demented/non_1181.jpg,non_1181.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4439,6b73ebcabb5ef79e68d022f77e60a07922a12bc99628856e6e8154b5f741e716
data/dataset/Non_Demented/non_1182.jpg,non_1182.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4446,b42c6dc36ff2fc3494633651082a064b6bb7e346163c0762c7e4e9303367d0ac
data/dataset/Non_Demented/non_1183.jpg,non_1183.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4544,d70bceb18740bf6427430c2be43787198a1982e621662b489eb0c06c8b0ed3ee
data/dataset/Non_Demented/non_1184.jpg,non_1184.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4521,63c54ec3dabfde0e410c2e0d2c5772b2fa0591c4d5ad2aef1f24d6a5bcd8e89e
data/dataset/Non_Demented/non_1185.jpg,non_1185.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4714,574f782ba6789285a3c3a20ac1f2a4672f973d08adc8779e267a16a6e5458096
data/dataset/Non_Demented/non_1186.jpg,non_1186.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4706,6ef1029330479a12bb4509ac3c2a7eb34c0fe45c4e35dca034bb3a3eef138d2c
data/dataset/Non_Demented/non_1187.jpg,non_1187.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4507,9383fc0d5694bc766ea28c8cba2995b274548cb2d8e4392c7a1ccd662e5b5645
data/dataset/Non_Demented/non_1188.jpg,non_1188.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4785,f9dd2928a81ddc88a317b63eb845932eaf8bb238cb3ae0cb3b8cad94b7f7607a
data/dataset/Non_Demented/non_1189.jpg,non_1189.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4603,6a0aed76eb22c4b8e256488858e9a9a368d1705a9bddd154e77df352995370cd
data/dataset/Non_Demented/non_119.jpg,non_119.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4139,353a35d122903ad4d41bd8a91b4a23656aa4581e814f95ffaa98774ae0cf14b2
data/dataset/Non_Demented/non_1190.jpg,non_1190.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4640,3ff1f2ff8d14769f1ae74569d205317e1f36aa4dc0bb6e096510da39e8a51dea
data/dataset/Non_Demented/non_1191.jpg,non_1191.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4642,700fbabcf95679dd7c092aca1953675d3b7be6cd04db6e98769337af2076481a
data/dataset/Non_Demented/non_1192.jpg,non_1192.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4661,f21b8d69ecc5d9dd740a56b2b86c5d978b6a6a31d9482f28d58ecff754a81a75
data/dataset/Non_Demented/non_1193.jpg,non_1193.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4524,affa9e98c870350c8439d7e024ee07b2d4441c95c7dfcb4f1fa38c3bf6e49347
data/dataset/Non_Demented/non_1194.jpg,non_1194.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4431,0b48bf53c17616f1a057519353859755482b972260bf397c2863131249737036
data/dataset/Non_Demented/non_1195.jpg,non_1195.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4546,ea5d99021b3c66bf93d131cb4b435744a9c077a4dcf92feaf2704c0bb7f9d6cf
data/dataset/Non_Demented/non_1196.jpg,non_1196.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4181,98339429a550401dee9bcb89858b87d5a0bc891c93df48d6b681a92ea4106a3e
data/dataset/Non_Demented/non_1197.jpg,non_1197.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4647,9849ece2a04bd5997132f8a22494e8ed18eaeb9cebdfa6ae5537aba5645b0cc9
data/dataset/Non_Demented/non_1198.jpg,non_1198.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4220,5972e9ccf41a97969e19d53e527375a8b450f966a97ef4f04e63a4baea7bca89
data/dataset/Non_Demented/non_1199.jpg,non_1199.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4437,25724a8cd4f12de99174037bd479ed3a34d325837767a3033e183e3143489f96
data/dataset/Non_Demented/non_12.jpg,non_12.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4094,af5e4e2eed3121a99ae0baad4eb76ace3fd00fd419a06f10eb022cb0c957e70d
data/dataset/Non_Demented/non_120.jpg,non_120.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4090,4edfbb77218bb771d6fbcd97c64c7a74eca599295ddfe9a0c09b19b71b2f9619
data/dataset/Non_Demented/non_1200.jpg,non_1200.jpg,Non-Demented,NonDemented,128,128,1,.jpg,3979,db644091ccda5867d22b042d60a49c07e7894f9e275763920fde472aad339282
data/dataset/Non_Demented/non_1201.jpg,non_1201.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4645,a6bd9f3f693388df36714608b34e336b98a3b4449238b211e6da0bf269468112
data/dataset/Non_Demented/non_1202.jpg,non_1202.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4647,64d937e16549a83704284408b9ac2a6d9d0ba1ee20055e630cd00c18fca19036
data/dataset/Non_Demented/non_1203.jpg,non_1203.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4458,9475f7369a0b5b466f3d4c1f30b1a3f5a3d42ca9239345e699d6d100579e5ff7
data/dataset/Non_Demented/non_1204.jpg,non_1204.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4500,c5522623df606f9418b64731d924536793128069fed0652ed20392b3c0168e33
data/dataset/Non_Demented/non_1205.jpg,non_1205.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4667,69a4263a8999bdc41013bcbd75b431d7a4bccdf7ff6ca07539f634f0abe9b209
data/dataset/Non_Demented/non_1206.jpg,non_1206.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4623,4df652ea351fee0bfc5a0f26f52a1e40c034437c92b8e4d091656d46a381aeb2
data/dataset/Non_Demented/non_1207.jpg,non_1207.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4357,10754443eaf085fc24bce212f9e557bdf59830a3be2fb948bd0f848565d03f6d
data/dataset/Non_Demented/non_1208.jpg,non_1208.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4121,b7a8c369d749ee1e8e5f8681af48961ee3579c7c795a40c096a5e8f4fcf15524
data/dataset/Non_Demented/non_1209.jpg,non_1209.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4394,5a9a21c671c9be049de343de1ad45d8484eea36cd0a727aa315cb61ffdcf2af6
data/dataset/Non_Demented/non_121.jpg,non_121.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4057,6b02fbdf1cc7ce9af5ffb499c2020edfd4197bbdd32bd28ddf3893e65dad9127
data/dataset/Non_Demented/non_1210.jpg,non_1210.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4562,5db73161c458d4773ded89fe324b57cfdb67a4b308644dcdd9f69624792ea3c7
data/dataset/Non_Demented/non_1211.jpg,non_1211.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4665,9d89be97cac0912c3eff5a157635b4bc4ed956b06c04e146811b0fdb45f715ac
data/dataset/Non_Demented/non_1212.jpg,non_1212.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4615,345f116015e86d3ea6182634c14f931d6ba50da630b43d9dcc7ebc6c05820a8b
data/dataset/Non_Demented/non_1213.jpg,non_1213.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4652,81c6822a2255ca4329a25ec9c693e1c4724b0f553ced843c05ca0dc5cba092a5
data/dataset/Non_Demented/non_1214.jpg,non_1214.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4572,176934ecb1028671a457399a7ce0f6cb02cac47fefa933943b0ec86323ae066c
data/dataset/Non_Demented/non_1215.jpg,non_1215.jpg,Non-Demented,NonDemented,128,128,1,.jpg,4687,9e04a53d1eb9fb8db105b00337b822375ef464681adf8a1ff626721a6d2e91dc
