filepath,filename,canonical_class,original_class,width,height,channels,sha256,split
data/dataset/Non_Demented/non_1579.jpg,non_1579.jpg,Non-Demented,NonDemented,128,128,1,453ef34d65ebb75b45a85151044c42c99b7c42ee3cbc7b4b66e7d14b935cd0f2,train
data/dataset/Non_Demented/non_302.jpg,non_302.jpg,Non-Demented,NonDemented,128,128,1,44dbbe8ced89ee64f192398bef2a69f312ea877f9795403ce5952fb75207bda1,train
data/dataset/Non_Demented/non_1462.jpg,non_1462.jpg,Non-Demented,NonDemented,128,128,1,ac978ee9213f002475177a1ea46867c3b7b01896bfb333108b14ae572c1755aa,train
data/dataset/Non_Demented/non_494.jpg,non_494.jpg,Non-Demented,NonDemented,128,128,1,1fc974d5a03da960263842c3309b59eaf0d8b0d136b8410ec287642e37bbcf25,train
data/dataset/Non_Demented/non_451.jpg,non_451.jpg,Non-Demented,NonDemented,128,128,1,070076a468e9d4a23048657475c3854a37c65e35b3c21f7a7d5bd36bc8aa9643,train
data/dataset/Non_Demented/non_1198.jpg,non_1198.jpg,Non-Demented,NonDemented,128,128,1,5972e9ccf41a97969e19d53e527375a8b450f966a97ef4f04e63a4baea7bca89,train
data/dataset/Non_Demented/non_627.jpg,non_627.jpg,Non-Demented,NonDemented,128,128,1,1a61d693116c7df4a96f5782ed583b3b277707f4c18f52a2f8e86ba5fc914190,train
data/dataset/Non_Demented/non_406.jpg,non_406.jpg,Non-Demented,NonDemented,128,128,1,6a3581e8a031fa7f51c8a95d11cffc2790b9253cc002146233498a4547b92f09,train
data/dataset/Non_Demented/non_184.jpg,non_184.jpg,Non-Demented,NonDemented,128,128,1,b2f7f52d3bd9092160cedfb3ee27dd053f953653c5d989a1087cda033d212ec3,train
data/dataset/Non_Demented/non_173.jpg,non_173.jpg,Non-Demented,NonDemented,128,128,1,dedaade650d7b94d0811eeb7e12799981603a8c5d2e744f3ccdf5732f418a6f6,train
data/dataset/Non_Demented/non_2148.jpg,non_2148.jpg,Non-Demented,NonDemented,128,128,1,e9a42ed2c2418bdf64336c5bbb92c1c7638c65762cea943b12e4b80cc65033ca,train
data/dataset/Non_Demented/non_1739.jpg,non_1739.jpg,Non-Demented,NonDemented,128,128,1,b57c433243425cca9aa5f40de60848b346bccef199b0a4f381730901acad6edf,train
data/dataset/Non_Demented/non_85.jpg,non_85.jpg,Non-Demented,NonDemented,128,128,1,ce1a74bfad281e6762d956093f11ac197a0228aac5238a9f3622bcabd378664b,train
data/dataset/Non_Demented/non_2533.jpg,non_2533.jpg,Non-Demented,NonDemented,128,128,1,8e62e1f62ac9344de0dbff167e7b45500a27d20d8121aca4a30daba16adfd60c,train
data/dataset/Non_Demented/non_1010.jpg,non_1010.jpg,Non-Demented,NonDemented,128,128,1,9d1a5eb62cf9f524163a4455d9d94b232f2400b54eadc78e3999755e17a7caa1,train
data/dataset/Non_Demented/non_2705.jpg,non_2705.jpg,Non-Demented,NonDemented,128,128,1,fc1efb22ebf1011c6747e25b9a40890045236e1faa834f5a26f804ca67c4c234,train
data/dataset/Non_Demented/non_1474.jpg,non_1474.jpg,Non-Demented,NonDemented,128,128,1,147aa698cb97d586cbbb2df21dce15c5baee63a6e39f9438a2f31da14e6157d2,train
data/dataset/Non_Demented/non_1903.jpg,non_1903.jpg,Non-Demented,NonDemented,128,128,1,ffeecc3f4b1359469f7fa2fa40efadfecdae12d3275b1729d367997a951bba8b,train
data/dataset/Non_Demented/non_2059.jpg,non_2059.jpg,Non-Demented,NonDemented,128,128,1,908b280dc42d1cacc7339be5ca452ee49ae2b6340b0b61b33cef5cf6f885a6d1,train
data/dataset/Non_Demented/non_1682.jpg,non_1682.jpg,Non-Demented,NonDemented,128,128,1,cf57ebf1a528ed566bea89d4c702d39c648b643ae6a15b0645c6595a619ee08b,train
data/dataset/Non_Demented/non_745.jpg,non_745.jpg,Non-Demented,NonDemented,128,128,1,3231de8401ff29deafa5a20b27eb0506022a206756b0cb603d8c03342ba2f8ab,train
data/dataset/Non_Demented/non_2747.jpg,non_2747.jpg,Non-Demented,NonDemented,128,128,1,7cf4d004a1a4ea8eb547ce20542f9fd9c4f087b0f3b306299e037d5b925b0ef9,train
data/dataset/Non_Demented/non_1746.jpg,non_1746.jpg,Non-Demented,NonDemented,128,128,1,8be183b06449ac55b6997ed60b37d32edc41edafd2735917f9744209a7a05f36,train
data/dataset/Non_Demented/non_3098.jpg,non_3098.jpg,Non-Demented,NonDemented,128,128,1,fca743dc9f9b9c7fd048bf1429cd60853fc745a8c53b733fc32502b4c3a4d72a,train
data/dataset/Non_Demented/non_976.jpg,non_976.jpg,Non-Demented,NonDemented,128,128,1,46b0c1ba25cfd9454881bdf12347497f11f676363447de483a6325794fc88e40,train
data/dataset/Non_Demented/non_1576.jpg,non_1576.jpg,Non-Demented,NonDemented,128,128,1,22c77d3398702daba817ba03085a518bb7afcb7690fbfd1da62771c571b70d86,train
data/dataset/Non_Demented/non_191.jpg,non_191.jpg,Non-Demented,NonDemented,128,128,1,3a3d65ec1c71d87357cb7cefc52649bd0cac7b77f3d1f819f8b65035101197e8,train
data/dataset/Non_Demented/non_571.jpg,non_571.jpg,Non-Demented,NonDemented,128,128,1,d08327087a734e0995865c0ae21315eb0311162509c58dad8f9b4a533e9b3d14,train
data/dataset/Non_Demented/non_2864.jpg,non_2864.jpg,Non-Demented,NonDemented,128,128,1,f9269b5d6621efd0f3f702e6af81009177a6a0dd2b556bfecf9902aef37d174e,train
data/dataset/Non_Demented/non_1572.jpg,non_1572.jpg,Non-Demented,NonDemented,128,128,1,cf654eea132e5aa7fa5a271787b6b954fabd938cb7b3f0b93a87e20473a2cc47,train
data/dataset/Non_Demented/non_1245.jpg,non_1245.jpg,Non-Demented,NonDemented,128,128,1,383a3051b14ce0d0e2c7d332c339f455eacf3c9c7af7e68cd579b088ceb2cfdb,train
data/dataset/Non_Demented/non_2835.jpg,non_2835.jpg,Non-Demented,NonDemented,128,128,1,36629926c3644589c3cbb330bbcac110927e715f9117d69d634316bef4b7d976,train
data/dataset/Non_Demented/non_2216.jpg,non_2216.jpg,Non-Demented,NonDemented,128,128,1,96ff75f76df5464a15517b653aa2da85fa04fab1e72c2999076f05befeda6cea,train
data/dataset/Non_Demented/non_2807.jpg,non_2807.jpg,Non-Demented,NonDemented,128,128,1,16b285c324981f9cd0065691bfb9aaa281f5ebef0754011e4211f308bbf4b13d,train
data/dataset/Non_Demented/non_3036.jpg,non_3036.jpg,Non-Demented,NonDemented,128,128,1,f12d8ead2842195e8e3b29eb6be01393ee25d653e84b234a408d68495284e85d,train
data/dataset/Non_Demented/non_2313.jpg,non_2313.jpg,Non-Demented,NonDemented,128,128,1,e617c580a2dec278ed055da04c5c983d8c5ac7068564977e5c93c1b10c655d2f,train
data/dataset/Non_Demented/non_1654.jpg,non_1654.jpg,Non-Demented,NonDemented,128,128,1,e6dc4e6f78aad2cff3064b312dfc0b8c7a703801e4c0d8157dc144e557012876,train
data/dataset/Non_Demented/non_2097.jpg,non_2097.jpg,Non-Demented,NonDemented,128,128,1,0ef134c8a316e4e82e7262139230aae4d6fd41a2908bd3d26178141c98354070,train
data/dataset/Non_Demented/non_2777.jpg,non_2777.jpg,Non-Demented,NonDemented,128,128,1,30f0f2b4623875ee7692a343744d1f1e7b33b8180f1780a482628614acd38cdb,train
data/dataset/Non_Demented/non_3078.jpg,non_3078.jpg,Non-Demented,NonDemented,128,128,1,5ed1c1651e8636d250908495b9dca1e7db9ab31fd3dc77763ec5a59227f6fd66,train
data/dataset/Non_Demented/non_483.jpg,non_483.jpg,Non-Demented,NonDemented,128,128,1,f576eadf6419ba1200d45665ca20911461ad7338711b2d77ac01b1f7782f0289,train
data/dataset/Non_Demented/non_2074.jpg,non_2074.jpg,Non-Demented,NonDemented,128,128,1,5f531027a7762727fb652d8df3b33c387fdf204fb57b613262f6d15c01c4890b,train
data/dataset/Non_Demented/non_64.jpg,non_64.jpg,Non-Demented,NonDemented,128,128,1,40fbd2ceaa941bca169c55d475c59f31898ed85495201a0c5e4007c778dc3616,train
data/dataset/Non_Demented/non_585.jpg,non_585.jpg,Non-Demented,NonDemented,128,128,1,d59a2842fb308d0d6e58f568312b6154957735849dc1ed1f6711abeab62cdd0d,train
data/dataset/Non_Demented/non_2057.jpg,non_2057.jpg,Non-Demented,NonDemented,128,128,1,b47a13454ec30a80c6a19da7818cfc714921b402258875325483b44be34ec3dd,train
data/dataset/Non_Demented/non_1543.jpg,non_1543.jpg,Non-Demented,NonDemented,128,128,1,01cbe1fdccb8ffcfc37a5494934cfc6e559f241574714c1d48cb951fa50dceaa,train
data/dataset/Non_Demented/non_2259.jpg,non_2259.jpg,Non-Demented,NonDemented,128,128,1,b0897d7aa2ce8930c428109c15eec7f0b4bd24acc91a2ca45f44d9ddd8f3b4aa,train
data/dataset/Non_Demented/non_357.jpg,non_357.jpg,Non-Demented,NonDemented,128,128,1,cc21ba97107241a31b94273669725753d5fb40daf96e2f95942062324aed897a,train
data/dataset/Non_Demented/non_2925.jpg,non_2925.jpg,Non-Demented,NonDemented,128,128,1,a1b14a675e6376647385c1e99797c5835ad5ec57c85c54c48d4097d1977a2b12,train
data/dataset/Non_Demented/non_2786.jpg,non_2786.jpg,Non-Demented,NonDemented,128,128,1,fea5e9249ab9f44afd5d0155f7673ba1be9b3d95b65233dfedf1e9d8a2876d91,train
data/dataset/Non_Demented/non_701.jpg,non_701.jpg,Non-Demented,NonDemented,128,128,1,c7935b73653f173083c86d1ef74163392134e90415c4332d7202672758665b89,train
data/dataset/Non_Demented/non_621.jpg,non_621.jpg,Non-Demented,NonDemented,128,128,1,bfc55945914ebe00e230d7f9b328a3e38bbd2dde5837992b198185020caf7229,train
data/dataset/Non_Demented/non_101.jpg,non_101.jpg,Non-Demented,NonDemented,128,128,1,45e90c08a0e5239701f914ad0c04fecbc73d0779a4d33146defc3dbd902b71e3,train
data/dataset/Non_Demented/non_2527.jpg,non_2527.jpg,Non-Demented,NonDemented,128,128,1,a524c33c092e9bcd4c1407c660147d205e36f751445f5261a7d0525b35addf5d,train
data/dataset/Non_Demented/non_486.jpg,non_486.jpg,Non-Demented,NonDemented,128,128,1,8428c866c90441584eb0a27e4e14bcfae88f32347cf40238c0694ef493c2f8b8,train
data/dataset/Non_Demented/non_1806.jpg,non_1806.jpg,Non-Demented,NonDemented,128,128,1,7363c264a7c828bcb866f4a7284bf1a9b95f34da0dd41a24e104517eedf9acbb,train
data/dataset/Non_Demented/non_1400.jpg,non_1400.jpg,Non-Demented,NonDemented,128,128,1,1191dc1f0139544f14779a1f7acbeb106c86e725d2dd58a29aae9965a916b85f,train
data/dataset/Non_Demented/non_3026.jpg,non_3026.jpg,Non-Demented,NonDemented,128,128,1,426113c9efb55572afe9318e77b41b790aeaff8cf7bd454157214125bb5a20ed,train
data/dataset/Non_Demented/non_847.jpg,non_847.jpg,Non-Demented,NonDemented,128,128,1,5e60a732eda263f54d867d68fdd6db8b91b0edbdaa0ad5891a111f74e7415ff7,train
data/dataset/Non_Demented/non_2017.jpg,non_2017.jpg,Non-Demented,NonDemented,128,128,1,13ae2dbc9d4cc30c3fbed5cbc1fa6fa47b9e496e4c6fc2bd52aae7ce98b9ee83,train
data/dataset/Non_Demented/non_96.jpg,non_96.jpg,Non-Demented,NonDemented,128,128,1,b120bd4e2cc56316dbeed3efd1e75f78033db7ecc5d74a1ec068de550f897675,train
data/dataset/Non_Demented/non_2287.jpg,non_2287.jpg,Non-Demented,NonDemented,128,128,1,3817d3378b0c8ed88d1ab9b7f010add10024178634c56e86524e56e19981219c,train
data/dataset/Non_Demented/non_2065.jpg,non_2065.jpg,Non-Demented,NonDemented,128,128,1,9fca673e7f4af2882b9e3c4bf0336c378faf5942ed320cf79cdc09fa710f3e75,train
data/dataset/Non_Demented/non_1092.jpg,non_1092.jpg,Non-Demented,NonDemented,128,128,1,86274a5900413c090416a6c8e386b4e80f114f63af5a655ac74ce34eb1f94955,train
data/dataset/Non_Demented/non_1117.jpg,non_1117.jpg,Non-Demented,NonDemented,128,128,1,4b01b84a6ae1bdec65ea7ed6d35bbd51e37fb6d84c55fdcb860af1a37236d93b,train
data/dataset/Non_Demented/non_2070.jpg,non_2070.jpg,Non-Demented,NonDemented,128,128,1,ce8063eb8c365485fda2b2fe9d1602ba1c48f34546ab5bfcc2f2718defa90965,train
data/dataset/Non_Demented/non_543.jpg,non_543.jpg,Non-Demented,NonDemented,128,128,1,d131ce89dee4b83aec9448ca6866a4209aadf8ceecf2875c7a3b0db50358e340,train
data/dataset/Non_Demented/non_1770.jpg,non_1770.jpg,Non-Demented,NonDemented,128,128,1,b4b508fccd24fbe162b703155516ce50515df0e5ed909efddc113192d1c88e9e,train
data/dataset/Non_Demented/non_1348.jpg,non_1348.jpg,Non-Demented,NonDemented,128,128,1,35aab6af3f7641c7d8ad311601a0408c2d3cd9982f8ea03156144a1b35c07fbe,train
data/dataset/Non_Demented/non_291.jpg,non_291.jpg,Non-Demented,NonDemented,128,128,1,9ac29114205958909f1cac25f81eb1d1c7c2bde25484ec99589b548e2128a017,train
data/dataset/Non_Demented/non_1267.jpg,non_1267.jpg,Non-Demented,NonDemented,128,128,1,3a0ffadbb503eb9f54627042b6242a6e0295bc90f298aac79bfc2ee48753f32d,train
data/dataset/Non_Demented/non_2760.jpg,non_2760.jpg,Non-Demented,NonDemented,128,128,1,eff5c92bdd70cc7d06aa8f472336a5cb60e7036b7a241740b0514bea94e286c7,train
data/dataset/Non_Demented/non_1487.jpg,non_1487.jpg,Non-Demented,NonDemented,128,128,1,422dfb0429dbc38f08df7ef536868556c0c93c6dffe0185c8a17326734fae158,train
data/dataset/Non_Demented/non_1611.jpg,non_1611.jpg,Non-Demented,NonDemented,128,128,1,8366387f55f0081cd75aeab9be2ea18b704b0ff45ec46f7e27778bf4176d61e7,train
data/dataset/Non_Demented/non_806.jpg,non_806.jpg,Non-Demented,NonDemented,128,128,1,49467145224260d6b2c79ee6a6498719933f6049dd072f6ee002646d64f38da0,train
data/dataset/Non_Demented/non_1706.jpg,non_1706.jpg,Non-Demented,NonDemented,128,128,1,9d4668b430e86ca179eaafb900d7dbaa87d7a0b086a77dca592dc31d2a7dc4ac,train
data/dataset/Non_Demented/non_1510.jpg,non_1510.jpg,Non-Demented,NonDemented,128,128,1,c6f8df4533a9701b35a7747deecd1229bcc9ac58ceb07eb39adef36f997e0b53,train
data/dataset/Non_Demented/non_1324.jpg,non_1324.jpg,Non-Demented,NonDemented,128,128,1,8714ccd6f648b76320b19106dcd1103691b825437c80a753c3eda8b1d0cef34f,train
data/dataset/Non_Demented/non_1687.jpg,non_1687.jpg,Non-Demented,NonDemented,128,128,1,affe5f058ea59c677476b0594f423b294991fb13c0b55679a3b4287302db7a61,train
data/dataset/Non_Demented/non_2388.jpg,non_2388.jpg,Non-Demented,NonDemented,128,128,1,6d6a7bfcebf94ab7743b028fff86d0b68a58ec2fc178f5131686080d30fc4232,train
data/dataset/Non_Demented/non_1508.jpg,non_1508.jpg,Non-Demented,NonDemented,128,128,1,75dacbf572011d884066ed4939cebb31e4bea42ed9956d7644fb51b0382755a6,train
data/dataset/Non_Demented/non_2409.jpg,non_2409.jpg,Non-Demented,NonDemented,128,128,1,3ee32c38e83549f2928fba2990e15e954782c7ece259fc8a9104637543364975,train
data/dataset/Non_Demented/non_1972.jpg,non_1972.jpg,Non-Demented,NonDemented,128,128,1,64fa508abdbe0aa164f33fcc1e5a14468b373ecb638fd8cf8a0ecf8c6e759f9e,train
data/dataset/Non_Demented/non_3091.jpg,non_3091.jpg,Non-Demented,NonDemented,128,128,1,e486305393e65661ce4171373c91d9a69ab64a2dcb69280f10952b45e27a8013,train
data/dataset/Non_Demented/non_1925.jpg,non_1925.jpg,Non-Demented,NonDemented,128,128,1,357f0ea07d30b3b78079b93b3ac87b340b5bf19231b4caf3e07e59d43b2a754e,train
data/dataset/Non_Demented/non_2248.jpg,non_2248.jpg,Non-Demented,NonDemented,128,128,1,cc5696ac8b4bf5f6aa930a746842437206b72385baa169582048af26af478f2e,train
data/dataset/Non_Demented/non_2317.jpg,non_2317.jpg,Non-Demented,NonDemented,128,128,1,99ab81e46c49bffc7b4c38d38c12bd1c3dd93d0be87a51fd5857f080d7273e76,train
data/dataset/Non_Demented/non_2951.jpg,non_2951.jpg,Non-Demented,NonDemented,128,128,1,6d358a546e13f86cc55d0af44fe9b79de2763d047fbf8185a96f34d69a055076,train
data/dataset/Non_Demented/non_775.jpg,non_775.jpg,Non-Demented,NonDemented,128,128,1,85b48fbe459f0654fac4fab927b5952ac65ddda4b9fcccafb1e79f3a6ac885a8,train
data/dataset/Non_Demented/non_2007.jpg,non_2007.jpg,Non-Demented,NonDemented,128,128,1,3b303d0886eb952878d6ef4c3469550f2dada9b2b51182e5d003da9733831151,train
data/dataset/Non_Demented/non_1870.jpg,non_1870.jpg,Non-Demented,NonDemented,128,128,1,6d186f3991eb2d64f5ecf1af0c9d4e5c03ec12296465a99f9700e767813129db,train
data/dataset/Non_Demented/non_2804.jpg,non_2804.jpg,Non-Demented,NonDemented,128,128,1,6a1f0066b72b5efe8582d081ec43f8ef048d1c8fac776118c128c9286a79493e,train
data/dataset/Non_Demented/non_1883.jpg,non_1883.jpg,Non-Demented,NonDemented,128,128,1,bbf566f2642e0f0c6c55154813f9da0caaba93e54405bd1d20c8a62e65d86651,train
data/dataset/Non_Demented/non_1264.jpg,non_1264.jpg,Non-Demented,NonDemented,128,128,1,0a7d370bfe1c98b063c812033fd2573ecca2fd70c71d279bcaea2a14a9c7718c,train
data/dataset/Non_Demented/non_1183.jpg,non_1183.jpg,Non-Demented,NonDemented,128,128,1,d70bceb18740bf6427430c2be43787198a1982e621662b489eb0c06c8b0ed3ee,train
data/dataset/Non_Demented/non_756.jpg,non_756.jpg,Non-Demented,NonDemented,128,128,1,4b56a1d0b44425fefd91c8fb084941e2ae2439f5af9efe2ba0c21b66b42e710f,train
data/dataset/Non_Demented/non_1361.jpg,non_1361.jpg,Non-Demented,NonDemented,128,128,1,c23914e5e68067b1b7706f8118e4036b762aff767c4188bc9b9c03cc78e2122e,train
data/dataset/Non_Demented/non_1807.jpg,non_1807.jpg,Non-Demented,NonDemented,128,128,1,7f7aa527589f37dd28fe36e14d370f51af271fdba68ce3c2c68216c96aab6707,train
data/dataset/Non_Demented/non_3074.jpg,non_3074.jpg,Non-Demented,NonDemented,128,128,1,5772a831d95501bde1e65e609f26103452a5e25b95b3271cab245c9aa3bab245,train
data/dataset/Non_Demented/non_2380.jpg,non_2380.jpg,Non-Demented,NonDemented,128,128,1,0a9bff73865b214d4e64d19178f3c27fa4c023e8b7adeec5fc38079841cbcc5f,train
data/dataset/Non_Demented/non_769.jpg,non_769.jpg,Non-Demented,NonDemented,128,128,1,e2b3733dccbdb6d17cb9a4174c14ece05366bdfa15ea94f11340fb8d802e7633,train
data/dataset/Non_Demented/non_671.jpg,non_671.jpg,Non-Demented,NonDemented,128,128,1,46dc9b2d8b987c1471b311d5bbffb13225204c647105fb086f4106e370460ce3,train
data/dataset/Non_Demented/non_2699.jpg,non_2699.jpg,Non-Demented,NonDemented,128,128,1,148a1c9109a5691c61f966b1c1929d8b37d6358aa9281bfc3c69d4f4595cccbe,train
data/dataset/Non_Demented/non_2190.jpg,non_2190.jpg,Non-Demented,NonDemented,128,128,1,944bcbd44135b04265d67e0b0c0482b3c035b87d78fff6d5acdf33612c06ba62,train
data/dataset/Non_Demented/non_994.jpg,non_994.jpg,Non-Demented,NonDemented,128,128,1,a940488a6769b28e7751bfed47ca4b33972f755c70d65e0568909dce0baadb7e,train
data/dataset/Non_Demented/non_712.jpg,non_712.jpg,Non-Demented,NonDemented,128,128,1,4e79230a6570908394fc5c50ec3881b28fb737e5c272e79ce089d5c50ab4b93c,train
data/dataset/Non_Demented/non_1052.jpg,non_1052.jpg,Non-Demented,NonDemented,128,128,1,fc68e8a4aa40f70dfd7ec46735208527285b0a69c44de37adbd91f472b1ebfe8,train
data/dataset/Non_Demented/non_1538.jpg,non_1538.jpg,Non-Demented,NonDemented,128,128,1,505e827bf7c114093276f9118fa2cffcb40a970d3ba0b627c2fcde4917df7e88,train
data/dataset/Non_Demented/non_962.jpg,non_962.jpg,Non-Demented,NonDemented,128,128,1,804ffd3172b5a24df474a43b9e971e381eebe50adcded06f7a502f14f665802b,train
data/dataset/Non_Demented/non_991.jpg,non_991.jpg,Non-Demented,NonDemented,128,128,1,1e58c02fb89796f846ff9d1fb5041c9d861bef05530219be35045a3e5a219547,train
data/dataset/Non_Demented/non_2516.jpg,non_2516.jpg,Non-Demented,NonDemented,128,128,1,0cf373b90fc915ae75134651ca0eb3bd59cd79f9fcd86ce14ac0467abfd2c7f7,train
data/dataset/Non_Demented/non_1206.jpg,non_1206.jpg,Non-Demented,NonDemented,128,128,1,4df652ea351fee0bfc5a0f26f52a1e40c034437c92b8e4d091656d46a381aeb2,train
data/dataset/Non_Demented/non_3046.jpg,non_3046.jpg,Non-Demented,NonDemented,128,128,1,5a51d4bcc8013a2a2663bdf1e8fe223b02e784f1957b0fe57dd950f8bccbb419,train
data/dataset/Non_Demented/non_1688.jpg,non_1688.jpg,Non-Demented,NonDemented,128,128,1,1a772b71fe93988b152e8e460bcaa9fe189c2bbc4d4b2be31c86239939f95fb4,train
data/dataset/Non_Demented/non_1844.jpg,non_1844.jpg,Non-Demented,NonDemented,128,128,1,ae221a8ebfc9bc1d0fd8ab3dafcd423b85203edf95aee855d1e8935e2731ddb1,train
data/dataset/Non_Demented/non_799.jpg,non_799.jpg,Non-Demented,NonDemented,128,128,1,8b205fa4c43d8f419243d769b33c985bbd651d2decb762f8971fe02b6df7fdfe,train
data/dataset/Non_Demented/non_854.jpg,non_854.jpg,Non-Demented,NonDemented,128,128,1,c2ae43be69578a74d452f931486c4e0e72a04a463281a490ea123923523a66ab,train
data/dataset/Non_Demented/non_2546.jpg,non_2546.jpg,Non-Demented,NonDemented,128,128,1,8b20655f1e84c523a7ede4c255186be99f4580eeb3ed9c9b61c04fa2ed800066,train
data/dataset/Non_Demented/non_966.jpg,non_966.jpg,Non-Demented,NonDemented,128,128,1,f2209f2f596c06edd4c47bad274ca9bdf13effe9e9fd807828023a57e2b23804,train
data/dataset/Non_Demented/non_2961.jpg,non_2961.jpg,Non-Demented,NonDemented,128,128,1,3070328a1ed542d48d4dbb8303f2a4450ad5308d3aabcd753e30cf2739bdbc3e,train
data/dataset/Non_Demented/non_2449.jpg,non_2449.jpg,Non-Demented,NonDemented,128,128,1,fb29b85cef64d5e9841d14267d80091032861f632c972b8f3a64a6fead79d620,train
data/dataset/Non_Demented/non_2622.jpg,non_2622.jpg,Non-Demented,NonDemented,128,128,1,60ac1c36e445857ca7586fb9c44f45fcda65c133d01b4d308a64681f730345dc,train
data/dataset/Non_Demented/non_2931.jpg,non_2931.jpg,Non-Demented,NonDemented,128,128,1,c84c761e8fc2ae078e7a0eb2b42896d2f19636c7e636fd856d2396319a1aa9eb,train
data/dataset/Non_Demented/non_1593.jpg,non_1593.jpg,Non-Demented,NonDemented,128,128,1,64532d4e88b7d451f143aa8a40a46c5767f258f6bdc1f4ef2a3709e08b46c46f,train
data/dataset/Non_Demented/non_315.jpg,non_315.jpg,Non-Demented,NonDemented,128,128,1,f39639fa14027759b63765952ffc5679247c864ee1d979475aef5a7ab3c6f5f9,train
data/dataset/Non_Demented/non_1588.jpg,non_1588.jpg,Non-Demented,NonDemented,128,128,1,db4dc30431cb5c1b045e4d0db83717b01e26d7efb3614e11c91465ac6e5983fd,train
data/dataset/Non_Demented/non_1808.jpg,non_1808.jpg,Non-Demented,NonDemented,128,128,1,94cc5bc3e11d6b87cea34028a501dcd262f7ee7ada557788fac50066692a8da5,train
data/dataset/Non_Demented/non_1551.jpg,non_1551.jpg,Non-Demented,NonDemented,128,128,1,dcd9b6e57c55abb66182a6f15edb55ca3866b1b9851d8e6652a04c39eb58bd26,train
data/dataset/Non_Demented/non_3188.jpg,non_3188.jpg,Non-Demented,NonDemented,128,128,1,6fe661de80b509f8ae3d706b170fd9ddde7b0207bb79ee92594ec1a542fcfe55,train
data/dataset/Non_Demented/non_2977.jpg,non_2977.jpg,Non-Demented,NonDemented,128,128,1,e0aa612c4ceabc99d3a49f0fc61019240d4b6728ebf98ba7cc4a113ec0505315,train
data/dataset/Non_Demented/non_1672.jpg,non_1672.jpg,Non-Demented,NonDemented,128,128,1,22df2d4dc7ab91b3b91fbb3bc0d10c3ea1f10016c5a3810d447e020a78a1007e,train
data/dataset/Non_Demented/non_2993.jpg,non_2993.jpg,Non-Demented,NonDemented,128,128,1,aae625fe029b93f28554de61e953f901b490de320c494d7d123e8b7de5250def,train
data/dataset/Non_Demented/non_298.jpg,non_298.jpg,Non-Demented,NonDemented,128,128,1,251138c75031f6058dbec3dbbd25155596e17d88533b37000f6a297aaa9cfe61,train
data/dataset/Non_Demented/non_929.jpg,non_929.jpg,Non-Demented,NonDemented,128,128,1,9b4e9f14016b048b05a634636aa28bfb2788072209e6ee78712f7c8f7f5cc648,train
data/dataset/Non_Demented/non_2336.jpg,non_2336.jpg,Non-Demented,NonDemented,128,128,1,73ceee0a73683d9fdaaa004b9d0207e70852fc9beeb271b8619baf7987080d79,train
data/dataset/Non_Demented/non_1699.jpg,non_1699.jpg,Non-Demented,NonDemented,128,128,1,5f8683744a37d358ef4c9d1aa356638d93f8f62f45e2b9a5f5ffb253af2f584b,train
data/dataset/Non_Demented/non_2874.jpg,non_2874.jpg,Non-Demented,NonDemented,128,128,1,3b347fad5c069369d2a8985c6e404b98d8c070fe4a93c7e6ab85449929e5d505,train
data/dataset/Non_Demented/non_441.jpg,non_441.jpg,Non-Demented,NonDemented,128,128,1,7c59ab2611e689b34da68de0de958b5eb1611b2977c69ecca57af13e0f74e97e,train
data/dataset/Non_Demented/non_1921.jpg,non_1921.jpg,Non-Demented,NonDemented,128,128,1,10faa587cef5113ed1513380a19b79e771ae5d900df5fc91788f8ea90163c9b4,train
data/dataset/Non_Demented/non_2213.jpg,non_2213.jpg,Non-Demented,NonDemented,128,128,1,e9cab673dd770114f05c49a0f9211c2ba0e46be4b136e34394ab95cd217a4101,train
data/dataset/Non_Demented/non_709.jpg,non_709.jpg,Non-Demented,NonDemented,128,128,1,538252e3539eae19f2931e656500c84d346f1428c78bb1acea0312bffa92da67,train
data/dataset/Non_Demented/non_1078.jpg,non_1078.jpg,Non-Demented,NonDemented,128,128,1,3b34b004ef5d9924b2e85500b962af875e76b3f40a64ac9f4e27ca93df4b771e,train
data/dataset/Non_Demented/non_2870.jpg,non_2870.jpg,Non-Demented,NonDemented,128,128,1,786eec516fbb3c7840d8ed753a310f9b94eda70ea9c30364a9c5c619db4bb5d5,train
data/dataset/Non_Demented/non_493.jpg,non_493.jpg,Non-Demented,NonDemented,128,128,1,292a366346c95f84043f980ce49b3e53954a358acc26f2721470c4330ce7e1b3,train
data/dataset/Non_Demented/non_1730.jpg,non_1730.jpg,Non-Demented,NonDemented,128,128,1,5a496fe3b90248648abace549ed9d934f7b08bed7d5eba4e9e09034f957ec247,train
data/dataset/Non_Demented/non_2570.jpg,non_2570.jpg,Non-Demented,NonDemented,128,128,1,6f3a409d06c2acb81a8786d9500c137f3832ecdf6ae7600b96f968e98831c47b,train
data/dataset/Non_Demented/non_62.jpg,non_62.jpg,Non-Demented,NonDemented,128,128,1,be02efd69276374f6627e4514599e9e67e014cbb8168b20e86e9ad6be0fa8217,train
data/dataset/Non_Demented/non_2416.jpg,non_2416.jpg,Non-Demented,NonDemented,128,128,1,032495b23ab43c5e5a7fbe6fe52b84bcfd84a016a31778ee8a8f5d12e160e5b4,train
